"avgAnnCount","avgDeathsPerYear","incidenceRate","medIncome","popEst2015","povertyPercent","studyPerCap","binnedInc","MedianAge","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctBachDeg18_24","PctHS25_Over","PctBachDeg25_Over","PctUnemployed16_Over","PctPrivateCoverage","PctEmpPrivCoverage","PctWhite","PctBlack","PctOtherRace","PctMarriedHouseholds","BirthRate","TARGET_deathRate"
4.58240138847557,4.11144204625146,18.5642215479172,1.08657282180758,5.79695812880067,2.36844874868328,6.56406357592121,1.00006505970844,1.06541073670546,141.574878325926,2.72567546163174,1377.26373608168,2.44483443840907,217.120663054757,1.96102349389701,2.60796939261042,2818.6893224843,20.5736836772166,3342.53860064293,0.960217810147659,0.619009686264565,1131.15862999017,2.49122354029103,164.9
3.68990237590186,3.19547005825662,17.4291073438382,1.08656179834042,5.45627685333039,2.85386446577868,3.22808460373955,1.00005555135253,1.05857741300773,104.357478782158,2.23770844526576,989.377838449694,2.57744615336133,270.325857943569,2.01934855233002,2.56887805027648,2462.81987798468,21.3601792639427,3979.16001106744,-0.0313776770038486,1.35399307706223,841.173668142811,1.89336829013367,161.3
3.42044291791418,3.00626610496146,16.419213561846,1.08656301376186,5.29242218964668,2.62265237491487,3.99530025596692,1.00005555135253,1.07001250463182,161.897767775303,2.93206064268035,1467.93141753778,2.96785074984685,333.481912083445,1.87602159359345,2.40411842179682,2027.78345323281,17.8663700070432,4131.6669203269,-0.300876972383571,1.03082589838012,1198.05269763837,1.65426897570713,174.7
4.10761382104775,3.73594157745593,17.7148038388996,1.08655750488044,5.57255699954722,2.77368063470246,6.14472091361694,1.00005299086636,1.06837478934319,149.903342868611,2.6750790194211,1387.7805786297,1.02248949703348,393.321510539752,1.62135892712004,3.27721095417826,1704.3192254798,17.9076784386648,4206.7626486486,-0.24465789847844,0.311301309826445,1056.23349219147,1.99343096015713,194.8
3.10004254526792,2.61183459497357,16.4261227802011,1.08656359674546,5.1133271046917,2.47388159534917,-57.2233396221629,1.00005555135253,1.07220187559143,177.788099646582,2.23770844526576,1669.46995083885,0.752832214726105,437.50708742766,1.84787623484755,1.85811512916457,1896.25968339896,17.9489575199745,4425.92730834513,-1.29607427496265,-0.699286467175777,1180.29809559947,2.68739114220168,144.4
4.10862922632194,3.59874766129152,18.7753509784255,1.08656573803718,5.52855755462248,2.68600359438856,5.43745677033614,1.00005679970212,1.0702940133032,173.129484384928,2.82806817018732,1269.25098418519,1.80438638981865,365.116651318725,1.74226457109336,3.38606157858973,1799.00994830164,16.9079248191443,3600.95507146673,0.504584323099599,1.22679827276375,1064.23437477471,2.12081187144204,176
3.86641628026536,3.3705260259655,18.1732768064172,1.08654849553102,5.44733895296466,3.06407786367155,-57.2233396221629,1.00005002032309,1.0682179255018,150.397624352791,2.42809593867735,1462.51805469424,2.17684440974602,351.391042231404,1.74226457109336,2.77487888244608,1224.30930094774,15.0692256795627,2819.17395899262,-0.481242525736895,2.21345858739874,1055.92768122239,1.84431056670908,175.9
3.6054859519058,3.20325066313839,17.3110449702567,1.08655217683875,5.29038876791294,2.81195395721506,-57.2233396221629,1.00005002032309,1.07417829532864,196.783500834336,2.00872281922269,1387.7805786297,0.866280828298256,393.321510539752,1.71763417770445,2.77487888244608,1555.90470782617,14.0129495608153,3995.06445494534,-1.17659464895582,0.840402377670239,975.280309473546,2.4214921621829,183.6
3.34157121620429,2.81267007711674,18.1390106418664,1.08655543583348,5.17515505900897,3.02649804879618,-57.2233396221629,1.00005166522631,1.07281011457038,182.483184968822,2.33210230511346,1561.48800619847,0.350140860039242,407.799977460753,1.74621240586235,3.00976298869444,1539.21478989438,15.7610028630478,4210.68801011281,-1.66620077628015,-0.478520714294356,1155.82132316426,2.32711261000775,190.5
4.94550507900168,4.53170780019871,18.8487103047237,1.08657185528674,5.97721612666494,2.51883626115355,6.39088468944312,1.00005850652116,1.06189717965615,119.302220017071,3.01110484101139,1249.17693994407,2.48998555256139,329.074674760968,1.88137622641735,2.82754933836295,2441.81164131919,21.6722494420384,2790.95502526577,1.93070496971577,1.01243071175472,1018.09878368565,2.30980985945294,177.8
3.47422143798381,2.81267007711674,17.4553089587275,1.08656774154492,5.22970727068364,2.4891057606898,-57.2233396221629,1.00005850652116,1.07557975183599,208.124300060894,1.58074749699623,1612.18752017361,2.01385150904202,122.024919470031,2.07385767142416,2.1513454189538,2256.78590540956,14.8947767332099,4283.10313891252,-0.426680875047124,0.81809852112337,1017.12633973372,1.98700677514059,121.4
4.33752384845502,3.86867269467423,18.6933389677622,1.08656492683384,5.66354840457571,2.69211020567813,7.14170385452846,1.00005679970212,1.06691061409401,144.009768605747,2.77667184529969,1435.60118380518,1.29618332204265,284.495216180086,1.87331146578604,2.64629631538212,2072.60432783474,19.1337327144764,3661.25172133922,-0.215229997764288,1.8956430337208,1134.53444683402,2.39956052182269,172.7
3.07952731451511,2.61183459497357,17.2309534373885,1.08656604874218,5.13806678024546,2.4815243828553,-57.2233396221629,1.00005679970212,1.0701538521042,160.38356628342,2.599934246862,1478.78813187937,0.972094986479375,337.917182961482,1.82353849798503,2.66518353717291,2072.60432783474,20.9680797988243,4361.63897573023,-0.168244820143095,-0.255144487025444,1134.96660002771,2.0654771871763,188.3
